what,kind,bundleId,bundleVersion,description,time
started,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,"org.tigris.subversion.subclipse.mylyn",1350214738919
started,bundle,org.tigris.subversion.subclipse.tools.usage,1.1.0,"org.tigris.subversion.subclipse.tools.usage",1350214738919
started,bundle,org.tigris.subversion.subclipse.ui,1.8.15,"org.tigris.subversion.subclipse.ui",1350214738919
os,sysinfo,,,"win32",1350214738921
arch,sysinfo,,,"x86",1350214738921
ws,sysinfo,,,"win32",1350214738921
locale,sysinfo,,,"en_IN",1350214738921
processors,sysinfo,,,"4",1350214738921
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1350214738921
java.runtime.version,sysinfo,,,"1.6.0_18-b07",1350214738921
java.specification.name,sysinfo,,,"Java Platform API Specification",1350214738921
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1350214738921
java.specification.version,sysinfo,,,"1.6",1350214738921
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1350214738922
java.version,sysinfo,,,"1.6.0_18",1350214738922
java.vm.info,sysinfo,,,"mixed mode, sharing",1350214738922
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1350214738922
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1350214738922
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1350214738922
java.vm.specification.version,sysinfo,,,"1.0",1350214738922
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1350214738922
java.vm.version,sysinfo,,,"16.0-b13",1350214738922
started,bundle,org.eclipse.m2e.usagedata,1.0.0.20110607-2117,"org.eclipse.m2e.usagedata",1350214738927
started,bundle,org.eclipse.wst.dtd.core,1.1.402.v201109061850,"org.eclipse.wst.dtd.core",1350214740301
started,bundle,org.eclipse.wst.wsdl.validation,1.1.501.v201004201506,"org.eclipse.wst.wsdl.validation",1350214740446
started,bundle,org.eclipse.wst.xsd.core,1.1.503.v201011121919,"org.eclipse.wst.xsd.core",1350214740518
started,bundle,org.eclipse.wst.xsl.core,1.1.0.v201004290328,"org.eclipse.wst.xsl.core",1350214740573
error,log,,,"Unable to update index for central|http://repo1.maven.org/maven2",1350214740632
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1350214745523
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1350214745523
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1350214745728
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350214750189
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350214868783
started,bundle,com.adobe.flexide.as.core,4.6.1.335153,"com.adobe.flexide.as.core",1350214872234
started,bundle,com.adobe.flexide.mxml.core,4.6.1.335153,"com.adobe.flexide.mxml.core",1350214872269
started,bundle,com.adobe.flexbuilder.ui,4.6.1.335153,"com.adobe.flexbuilder.ui",1350214875981
started,bundle,com.adobe.flexbuilder.as.editor,4.6.1.335153,"com.adobe.flexbuilder.as.editor",1350214875995
started,bundle,com.adobe.flexbuilder.mxml.editor,4.6.1.335153,"com.adobe.flexbuilder.mxml.editor",1350214876073
started,bundle,com.adobe.flexbuilder.codemodel,4.6.1.335153,"com.adobe.flexbuilder.codemodel",1350214878616
started,bundle,com.adobe.flexide.externaleditors,4.6.1.335153,"com.adobe.flexide.externaleditors",1350214878802
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350214879259
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350214879368
started,bundle,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser",1350214879547
error,log,,,"Product = null version = 460 edition = stnd",1350214879588
opened,editor,com.adobe.flexbuilder.project.ui,4.6.1.335153,"com.adobe.flexbuilder.ui.StartPage",1350214880765
activated,editor,com.adobe.flexbuilder.project.ui,4.6.1.335153,"com.adobe.flexbuilder.ui.StartPage",1350214880819
started,bundle,com.adobe.flexide.css.core,4.6.1.335153,"com.adobe.flexide.css.core",1350214885828
started,bundle,com.adobe.flexbuilder.launching.ui,4.6.1.335153,"com.adobe.flexbuilder.launching.ui",1350214886331
started,bundle,com.adobe.flexide.refactoring.core,4.6.1.335153,"com.adobe.flexide.refactoring.core",1350214887886
started,bundle,com.adobe.flexbuilder.crimson,4.6.1.335153,"com.adobe.flexbuilder.crimson",1350214888083
started,bundle,com.adobe.flexide.playerview,4.6.1.335153,"com.adobe.flexide.playerview",1350214888372
started,bundle,com.adobe.flexbuilder.designview,4.6.1.335153,"com.adobe.flexbuilder.designview",1350214888383
started,bundle,com.adobe.flexide.designitems,4.6.1.335153,"com.adobe.flexide.designitems",1350214888423
opened,editor,com.adobe.flexbuilder.mxml.editor,4.6.1.335153,"com.adobe.flexbuilder.editors.mxml.MXMLEditor",1350214889053
activated,editor,com.adobe.flexbuilder.mxml.editor,4.6.1.335153,"com.adobe.flexbuilder.editors.mxml.MXMLEditor",1350214889215
activated,editor,com.adobe.flexbuilder.project.ui,4.6.1.335153,"com.adobe.flexbuilder.ui.StartPage",1350214889293
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1350214891165
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350214895129
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350215254787
activated,editor,com.adobe.flexbuilder.mxml.editor,4.6.1.335153,"com.adobe.flexbuilder.editors.mxml.MXMLEditor",1350215256998
closed,editor,com.adobe.flexbuilder.project.ui,4.6.1.335153,"com.adobe.flexbuilder.ui.StartPage",1350215256998
started,bundle,com.adobe.flexide.embeddedplayer,4.6.1.335153,"com.adobe.flexide.embeddedplayer",1350215257522
error,log,,,"Unsupported design description file G:/workspace/allprojects/BugTracker/BugTrackerGUI/libs/parsley-core-3.0.0.swc\n   root tag: expected = design, actual = design\n   version: expected = 2, actual = ",1350215259157
error,log,,,"Unsupported design description file G:/workspace/allprojects/BugTracker/BugTrackerGUI/libs/parsley-flex-3.0.0.swc\n   root tag: expected = design, actual = design\n   version: expected = 2, actual = ",1350215259163
executed,command,com.adobe.flexbuilder.editorcore,4.6.1.335153,"com.adobe.flexide.editorcore.add.comment",1350215271644
started,bundle,org.tigris.subversion.clientadapter.javahl,1.7.6,"org.tigris.subversion.clientadapter.javahl",1350215282545
started,bundle,ActionscriptInfoCollector,0.8.9,"ActionscriptInfoCollector",1350215284256
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350215293686
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350215294256
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1350215294387
executed,command,com.adobe.flexbuilder.editorcore,4.6.1.335153,"com.adobe.flexide.editorcore.add.comment",1350215303829
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350215307504
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350215307562
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1350215307725
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350215308920
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350215310035
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1350215316397
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1350215316697
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350215326678
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350215359289
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1350215364179
started,bundle,org.eclipse.ui.views.log,1.0.100.v20110210_r362,"org.eclipse.ui.views.log",1350215364198
started,bundle,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui",1350215364213
opened,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1350215364515
opened,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1350215365196
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProgressView",1350215365456
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProgressView",1350215365520
started,bundle,org.eclipse.team.svn.revision.graph,1.0.0.I20120601-1700,"org.eclipse.team.svn.revision.graph",1350215365687
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1350215367545
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProgressView",1350215367554
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350215373384
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350215377350
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1350215377472
started,bundle,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.resources",1350215377486
started,bundle,org.eclipse.emf.edit,2.6.0.v20100914-1218,"org.eclipse.emf.edit",1350215377740
started,bundle,org.eclipse.emf.common.ui,2.6.0.v20100914-1218,"org.eclipse.emf.common.ui",1350215377744
started,bundle,org.eclipse.emf.edit.ui,2.6.0.v20100914-1218,"org.eclipse.emf.edit.ui",1350215377744
started,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice.ui",1350215377765
started,bundle,org.eclipse.jst.j2ee.webservice,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice",1350215377786
started,bundle,org.eclipse.jst.jee.ui,1.0.304.v201101272100,"org.eclipse.jst.jee.ui",1350215379091
started,bundle,org.eclipse.jst.j2ee.ui,1.1.404.v201101122300,"org.eclipse.jst.j2ee.ui",1350215379129
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.403.v201012020600,"org.eclipse.jst.j2ee.navigator.ui",1350215379148
started,bundle,com.qnx.tools.bbt.ui,1.1.0.201110311231,"com.qnx.tools.bbt.ui",1350215379448
started,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1350215379583
opened,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1350215379903
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1350215380260
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.404.v201101122300,"org.eclipse.jst.j2ee.J2EEPerspective",1350215380318
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1350215380326
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.perspectives.showPerspective",1350215380833
